,sdss_id,ra,dec,z
230,J095902.16+143904.2,149.759017944,14.651184082,0.0526906475425
231,J095926.19-001514.1,149.85914611799998,-0.253919780254,0.047477561980499995
232,J095928.28+210828.5,149.867843628,21.1412715912,0.0665479674935
233,J095937.63+101956.5,149.906814575,10.3323659897,0.052836108952800005
234,J095941.22+140412.8,149.921783447,14.070233345,0.05244968459009999
235,J100024.83+110505.0,150.103485107,11.0847358704,0.0601948685944
236,J100055.55+190421.9,150.231491089,19.072763443,0.06878706812860001
237,J100128.12+140033.0,150.367233276,14.0092010498,0.052689846605099996
238,J100346.54+162616.3,150.943954468,16.4378852844,0.0424274541438
239,J100358.40+102912.7,150.993377686,10.4868869781,0.053814657032500005
240,J100359.41+181047.8,150.997558594,18.1799678802,0.0692479163408
241,J100407.30+295556.7,151.030426025,29.93242836,0.051454808563
242,J100452.98-000330.0,151.220748901,-0.058346312493099996,0.021477269008800003
243,J100530.26+054019.3,151.376098633,5.6720986366299995,0.044361628592
244,J100551.19+125740.6,151.463302612,12.9613018036,0.00937547534704
245,J100617.66+135824.2,151.573654175,13.9734096527,0.028128152713200003
246,J100912.43+150018.4,152.301803589,15.005119323699999,0.030610993504499997
247,J101101.28+031329.7,152.755355835,3.2249379158,0.0446920730174
248,J101256.05+091204.2,153.23358154299999,9.201191902160001,0.0606334879994
249,J101358.51+122239.6,153.49382019,12.377689361600002,0.0594293959439
250,J101439.55-004951.2,153.664840698,-0.830910027027,0.049019731581199995
251,J101600.20+061505.2,154.000854492,6.2514462471000005,0.045833196491
252,J101637.53+295522.3,154.15638732899998,29.922882080100003,0.0508162528276
253,J101653.21+174834.6,154.221755981,17.809619903599998,0.055632825940800004
254,J101839.88+104645.6,154.666183472,10.779340744,0.051309630274800004
255,J101922.45+024433.3,154.843566895,2.7426135539999996,0.046057716012000004
256,J102103.38+111931.7,155.264083862,11.3254823685,0.0616219714284
257,J102121.12+242029.0,155.338012695,24.3414001465,0.037086121738
258,J102141.22+235523.0,155.421783447,23.9230632782,0.0391919463873
259,J102150.31+154253.0,155.459671021,15.7147388458,0.033894348889599996
260,J102155.23+205938.0,155.48013305700002,20.9939022064,0.0409497953951
261,J102228.53+154514.0,155.61891174299998,15.7538995743,0.044405054301
262,J102248.41+145552.5,155.701721191,14.931278228800002,0.04065402969719999
263,J102355.86+223914.3,155.98277282700002,22.653987884499998,0.053287845104900006
264,J102451.88+093411.1,156.216186523,9.56975364685,0.0456735566258
265,J102456.20+202409.8,156.234191895,20.4027481079,0.0370960086584
266,J102519.96+133119.9,156.333175659,13.522203445399999,0.0531915016472
267,J102533.34+021903.7,156.388931274,2.31767010689,0.0636009201407
268,J102600.53+052903.5,156.502212524,5.48431444168,0.0454099476337
269,J102721.97+110447.9,156.84156799299998,11.079979896500001,0.03233673051
270,J102737.74+273439.7,156.90725708,27.5777301788,0.0485569164157
271,J102742.07+111828.3,156.925323486,11.3078632355,0.0624104812741
272,J102805.35+204615.6,157.022338867,20.7710094452,0.0649068206549
273,J102858.10+083117.8,157.242095947,8.52161026001,0.0493978597224
274,J102951.59+194959.3,157.464996338,19.8331642151,0.0354080758989
275,J103019.36+041010.5,157.580703735,4.1695890426599975,0.0662802234292
276,J103051.39+234937.1,157.714157104,23.8269786835,0.0648915395141
277,J103214.00+111449.1,158.058349609,11.2469739914,0.06295955926180001
278,J103258.14-001358.3,158.242294312,-0.23285955190699997,0.0340467728674
279,J103259.97+075424.1,158.249893188,7.906724929810001,0.067006520927
280,J103346.65+144935.2,158.444381714,14.8264532089,0.061525531113099996
281,J103524.43+073247.4,158.851837158,7.54653453827,0.067825473845
282,J103545.36+200245.9,158.93901062,20.046102523800002,0.055119376629599995
283,J103618.81+252816.3,159.078384399,25.4712085724,0.054953340441
284,J103713.69+084323.7,159.30706787100002,8.72327041626,0.0669002309442
285,J103736.74+185800.6,159.403106689,18.9668598175,0.0577246211469
286,J103801.85+064706.5,159.507766724,6.78514766693,0.0672889426351
287,J103830.07+031353.3,159.62533569299998,3.2315003871900005,0.0562639422715
288,J103837.86+111303.3,159.65777587899998,11.217596054100001,0.053782071918199996
289,J103905.05+122627.3,159.77105712899998,12.440943718,0.0540591701865
290,J103906.61+051235.1,159.777587891,5.2097678184500005,0.0677152499557
291,J103913.14+121130.9,159.804794312,12.191935539200001,0.0479363314807
292,J104007.42+045425.8,160.030929565,4.90719127655,0.0650669783354
293,J104026.96+141739.0,160.11236572299998,14.2941904068,0.0661604180932
294,J104033.37+181729.4,160.139053345,18.2915248871,0.056505870073999986
295,J104034.48+004902.6,160.143707275,0.8174014687540001,0.0658247768879
296,J104233.28+053027.8,160.63873291,5.50774765015,0.068175829947
297,J104248.45+185322.3,160.701934814,18.8895454407,0.047073412686599994
298,J104323.72+211116.1,160.848861694,21.1878414154,0.0451928712428
299,J104414.93+222216.2,161.062225342,22.3711833954,0.0193914268166
300,J104504.00+133729.2,161.266693115,13.6247911453,0.0645970255136
301,J104509.98+045640.1,161.291641235,4.94448566437,0.0688886344433
302,J104518.30+050537.0,161.326293945,5.09361743927,0.0692502632737
303,J104623.66+073504.6,161.598632812,7.58461952209,0.05786857008930001
304,J104646.04+044845.9,161.69183349600002,4.812754631040001,0.05537227541209999
305,J104717.79+173019.9,161.824157715,17.5055465698,0.06654551625249999
306,J104730.39+030841.8,161.876647949,3.14496541023,0.0421559885144
307,J104743.61+195146.5,161.931762695,19.8629570007,0.0539456009865
308,J104834.08+125858.7,162.142028809,12.982993125899998,0.0358561500907
309,J104835.62+221459.1,162.148452759,22.2497749329,0.048993289470699995
310,J104902.19+025258.4,162.259124756,2.8829193115200002,0.0681403949857
311,J104913.61+233447.8,162.306716919,23.5799751282,0.0641540586948
312,J104941.16+002147.1,162.42149353,0.36311519146,0.0386683158576
313,J105014.08+210822.3,162.558685303,21.1395320892,0.0527394488454
314,J105022.92+032056.7,162.595535278,3.34907650948,0.0676730424166
315,J105031.23-004751.6,162.630172729,-0.7976729273800001,0.0376332476735
316,J105047.20+060554.6,162.696685791,6.09851837158,0.0420034006238
317,J105051.26+174948.4,162.713623047,17.830129623399998,0.0661713778973
318,J105149.13+034645.8,162.954711914,3.77942442894,0.0684114992619
319,J105352.21+233246.9,163.467575073,23.5463924408,0.0423646569252
320,J105356.12+211910.6,163.483886719,21.319623947100002,0.0468887276947
321,J105426.12+070833.8,163.608886719,7.1427226066600005,0.052361458539999996
322,J105429.47+210949.1,163.62283325200002,21.163663864100002,0.0315109081566
323,J105521.01+204556.4,163.83755493200002,20.7656841278,0.0320443436503
324,J105547.40+145156.0,163.947540283,14.8655729294,0.060256596654699984
325,J105659.22+142433.7,164.246780396,14.4093694687,0.0618926733732
326,J105731.15+054155.4,164.379837036,5.6987133026100025,0.0531124323606
327,J105739.42+121121.9,164.41429138200002,12.189432144200001,0.0640795901418
328,J105812.26+073418.0,164.551071167,7.571687698360001,0.049048963934199996
329,J105831.74+103417.7,164.632263184,10.5715961456,0.0670994669199
330,J105907.06+100045.0,164.779418945,10.0125179291,0.0682752728462
331,J105927.71+095008.5,164.86546325700002,9.835713386539998,0.0641119778156
332,J105945.91+295208.9,164.941314697,29.8691596985,0.0541750490665
333,J105948.86+133107.4,164.953613281,13.5187578201,0.065296985209
334,J110045.33+103311.4,165.188903809,10.5531787872,0.0338404923677
335,J110047.95+104341.3,165.199813843,10.7281484604,0.0360339730978
336,J110121.66+032506.7,165.340286255,3.4185509681700004,0.0531689450145
337,J110128.26+164605.9,165.367797852,16.768337249800002,0.06876505911349999
338,J110326.78+065220.4,165.861633301,6.872319698330001,0.0612075701356
339,J110329.77+162212.3,165.87408447299998,16.3701171875,0.0466204024851
340,J110604.15+140210.6,166.517303467,14.036286354100001,0.06617641448969999
341,J110646.45+284310.3,166.69354248,28.7195396423,0.0315431654453
342,J110728.81+064251.2,166.87005615200002,6.714239120479999,0.029094532132099997
343,J110731.60+004659.1,166.88168335,0.783109664917,0.039470564574
344,J110737.37-000138.0,166.90574646,-0.0272255074233,0.0669220462441
345,J110741.70+130132.3,166.92376709,13.0256710052,0.0349859036505
346,J110825.30+025838.3,167.105407715,2.97734808922,0.0549788326025
347,J110833.92+044954.8,167.141326904,4.83188581467,0.0231055449694
348,J110851.19+282832.5,167.21333313,28.475706100500002,0.0363075733185
349,J110920.13-005113.0,167.333892822,-0.853597998619,0.046557053923599996
350,J110946.24+004849.4,167.442672729,0.813715934753,0.0629250630736
351,J110953.06+133951.7,167.471099854,13.6643838882,0.0690671876073
352,J111001.67+051813.5,167.506973267,5.30375862122,0.0289567187428
353,J111025.77+035911.6,167.607406616,3.98657917976,0.0291088353842
354,J111029.31-004300.6,167.62213134799998,-0.716826796532,0.0636396333575
355,J111038.39+284603.3,167.659988403,28.7676124573,0.034791942685800006
356,J111038.43+281900.5,167.66015625,28.316822052,0.0343663915992
357,J111043.38+011340.0,167.68081665,1.2277446985200002,0.037714023143099996
358,J111051.41+100517.3,167.714187622,10.0881567001,0.0691861882806
359,J111053.96+103153.9,167.72479248,10.5316810608,0.0684186965227
360,J111109.32+035626.7,167.788864136,3.9407508373300004,0.0523208118975
361,J111116.89-004927.0,167.82044982899998,-0.82417178154,0.0639873966575
362,J111126.02+103452.7,167.85836792,10.5813350677,0.06699210405349999
363,J111135.11+261826.5,167.89630127,26.3073863983,0.0395371392369
364,J111148.99+080014.9,167.95416259799998,8.00415325165,0.06965276598930001
365,J111159.13+030808.7,167.996398926,3.1358053684200002,0.0298053957522
366,J111202.58-001029.3,168.010787964,-0.174816712737,0.0248785093427
367,J111230.68-010257.3,168.127838135,-1.0492719411799998,0.0644074827433
368,J111325.05+185356.4,168.354415894,18.8990192413,0.06873033940789999
369,J111406.37+063437.9,168.526596069,6.57720708847,0.047992285340999995
370,J111510.13+293148.2,168.792251587,29.5300807953,0.049604393541800004
371,J111625.53+094825.7,169.106369019,9.8071308136,0.05729893222450001
372,J111704.19+272101.8,169.267486572,27.350526809699996,0.0659798383713
373,J111718.56+293610.6,169.327362061,29.6029758453,0.0486589483917
374,J111721.85+250358.4,169.341094971,25.066236496,0.06973148882389997
375,J111806.65+232350.3,169.52772522,23.3973236084,0.022055916488200003
376,J111816.68+281537.5,169.569534302,28.2604427338,0.0327156670392
377,J111817.79+281333.7,169.574172974,28.226047515900003,0.0317550636828
378,J111821.72+281232.2,169.590515137,28.2089691162,0.0684203505516
379,J111836.01+010151.5,169.650024414,1.03098535538,0.0632413178682
380,J111903.21+051338.8,169.763397217,5.227447032930001,0.049757976084900006
381,J111932.39+140224.1,169.88499450700002,14.0400352478,0.06980256736280001
382,J111949.12+004435.3,169.954666138,0.7431668043140001,0.069587700069
383,J112023.63-004759.8,170.09844970700001,-0.79991877079,0.067888006568
384,J112059.75+003203.2,170.248947144,0.534235835075,0.024336760863700003
385,J112132.56+025314.1,170.38568115200002,2.88725709915,0.048832047730700004
386,J112137.61+024138.6,170.406723022,2.6940772533399997,0.0487062782049
387,J112214.22+241800.5,170.559265137,24.3001461029,0.0273546166718
388,J112226.35+241756.6,170.609817505,24.2990722656,0.0251492373645
389,J112303.24+000326.7,170.763504028,0.0574181564152,0.0685936361551
390,J112449.65+235642.8,171.206924438,23.945232391399998,0.0236240010709
391,J112503.41-004859.0,171.264221191,-0.816375553608,0.0257068891078
392,J112535.07-004605.6,171.39616394,-0.768232584,0.025298036634900004
393,J112749.15+212310.0,171.95481872599998,21.3861236572,0.04062256589530002
394,J112753.22+264727.2,171.97178649900002,26.7909107208,0.0532368011773
395,J112800.75+264753.0,172.003173828,26.7980632782,0.056658625602699984
396,J112907.67+213509.6,172.281967163,21.5860290527,0.045589342713400004
397,J113038.82+254655.3,172.66177368200005,25.782045364400002,0.05528456717730002
398,J113053.29+261928.8,172.722076416,26.324680328400003,0.033311899751400004
399,J113130.23+060358.0,172.875976562,6.06612205505,0.034985125064800005
400,J113330.07+222721.1,173.37530517599998,22.455873489400002,0.0374887660146
401,J113359.30+171211.6,173.49710083,17.2032413483,0.03661222383380002
402,J113410.56+210250.5,173.544036865,21.047391891500002,0.0645913556218
403,J113445.52+223910.3,173.68968200700004,22.6528720856,0.038876324892
404,J113446.66+222943.4,173.69442749,22.4954242706,0.0659110248089
405,J113526.12+222816.8,173.85885620099998,22.4713459015,0.0651244074106
406,J113549.10+174516.1,173.954620361,17.7545051575,0.065343119204
407,J113644.11+225931.2,174.18382263200004,22.992021560700003,0.0234106052667
408,J113701.52+213353.0,174.25634765599997,21.5647602081,0.036403860896800005
409,J113730.28+084558.8,174.376144409,8.7663564682,0.06624081730840001
410,J113928.32+194813.4,174.86805725099998,19.8037490845,0.0566889084876
411,J113958.57+155442.8,174.994049072,15.911905288699998,0.0692961513996
412,J114016.98+174340.4,175.070785522,17.727895736700003,0.011585640721
413,J114152.94+101815.7,175.470596313,10.3043899536,0.020263383165
414,J114206.47+085848.6,175.52697753900003,8.98021602631,0.0661137774587
415,J114229.79+102832.7,175.624160767,10.4757938385,0.06920803338289999
416,J114252.23+263226.5,175.717636108,26.5407085419,0.0284976940602
417,J114258.42+162915.3,175.743423462,16.4875984192,0.0344137139618
418,J114322.74+162907.4,175.84475708,16.485395431500002,0.021794358268400003
419,J114334.66+085632.8,175.894424438,8.94249820709,0.019918780773900004
420,J114336.11+213653.4,175.900512695,21.6148681641,0.066938854754
421,J114357.26+152911.4,175.98861694299995,15.4865093231,0.0668752938509
422,J114434.51+252517.2,176.143814087,25.4214611053,0.045927159488199996
423,J114514.61+152532.2,176.31089782700005,15.425602912899999,0.06552810221909999
424,J114517.57+212514.3,176.32325744599999,21.4206485748,0.0680813714862
425,J114519.86+265226.1,176.33277893099998,26.8739395142,0.0507153943181
426,J114633.88+135507.1,176.641189575,13.918654441800001,0.0680069252849
427,J114932.38+150039.2,177.38496398900003,15.0109024048,0.0655524507165
428,J114938.17-033408.6,177.4090271,-3.56908226013,0.0272511169314
429,J114953.85+033640.3,177.47441101099997,3.6112313270599996,0.0686418786645
430,J115228.18+134405.4,178.117431641,13.734840393099999,0.06837746500969999
431,J115253.07+141133.7,178.221160889,14.1927032471,0.0550478287041
432,J115341.67+205256.9,178.423675537,20.8824996948,0.0231989063323
433,J115439.33+202243.0,178.663894653,20.3786277771,0.067784935236
434,J115528.70+115806.1,178.86958313,11.9683656693,0.021216519177
435,J115535.27+130618.5,178.89697265599997,13.1051540375,0.0555629692972
436,J115536.19+180145.3,178.90083313,18.0292663574,0.0554083138704
437,J115538.24+112845.8,178.909378052,11.4793987274,0.0691030547023
438,J115553.44+113123.8,178.972686768,11.523283958399999,0.06913474947210001
439,J115608.45+211904.0,179.03523254400002,21.3177947998,0.0697311684489
440,J115609.80+054904.0,179.040863037,5.81779098511,0.0401129126549
441,J115637.98+112350.3,179.15824890099998,11.397316932699999,0.0669983699918
442,J115642.27+211435.5,179.17614746099997,21.243227005,0.0692328885198
443,J115651.33+134109.6,179.213912964,13.686009407,0.055627901107099996
444,J115714.30+134112.9,179.30958557099999,13.686927795399999,0.05630655959250001
445,J115724.22+275239.0,179.35093689,27.8775196075,0.021789368242
446,J115728.81+163122.3,179.37005615200005,16.5228767395,0.051863308996
447,J115742.15+101607.0,179.425643921,10.2686033249,0.0657199397683
448,J115759.03+230729.6,179.495986938,23.1248970032,0.0218485742807
449,J115916.53+061118.4,179.818893433,6.18845129013,0.0383978821337
450,J115951.24+203920.3,179.963546753,20.6556549072,0.0683052763343
451,J120030.67+094700.3,180.127807617,9.78344154358,0.06885711848739999
452,J120046.41+103421.8,180.19342041,10.5727434158,0.020857172086799998
453,J120119.04+194759.0,180.329360962,19.7997398376,0.0677131265402
454,J120210.83+241801.0,180.54513549799998,24.300300598099998,0.04389613866809999
455,J120223.07-031822.7,180.59614563,-3.3063519000999997,0.0677781179547
456,J120310.69-025233.6,180.79455566400003,-2.87600374222,0.052210997790099994
457,J120406.16+201406.3,181.02572631799998,20.2350921631,0.0210624858737
458,J120409.40+202052.5,181.039230347,20.347951889,0.0245421174914
459,J120411.29+202435.4,181.04707336400003,20.4098377228,0.023916631937000003
460,J120438.05+014715.7,181.15856933599997,1.78774368763,0.023510761559
461,J120621.85+152537.9,181.591064453,15.4272003174,0.0679287388921
462,J120638.97+281028.0,181.662384033,28.1744728088,0.0281574428082
463,J120640.52+162835.7,181.66886901900003,16.4766025543,0.062307596206700004
464,J120721.89+123526.4,181.841247559,12.590669632000001,0.0591042302549
465,J120831.31+000811.4,182.130447388,0.13650329410999998,0.0348733663559
466,J120844.22-003227.0,182.184265137,-0.540839970112,0.06258424371480001
467,J120850.93+292252.3,182.212234497,29.3812103271,0.05687969550490001
468,J120906.97+201028.9,182.27906799299998,20.1747303009,0.0665033534169
469,J121015.35+140616.2,182.563980103,14.104504585299999,0.06976137310269999
470,J121039.79+200857.3,182.66580200200002,20.149263382,0.066818960011
471,J121138.99+171633.3,182.91250610400002,17.275941848800002,0.0634650886059
472,J121147.80+141204.1,182.949188232,14.2011461258,0.062926530838
473,J121209.56+174525.2,183.03985595700001,17.757024765,0.0233364477754
474,J121231.05+203750.6,183.12940979,20.6307353973,0.0640925392509
475,J121407.36+140924.7,183.530685425,14.156880378699999,0.0510007590055
476,J121430.79+265627.8,183.628311157,26.9410762787,0.0639738962054
477,J121442.49+125924.7,183.677078247,12.9902172089,0.0579353459179
478,J121445.77+131935.0,183.690750122,13.3264188766,0.0657194033265
479,J121500.02+274801.1,183.75007629400002,27.8003482819,0.06976758688689999
480,J121523.15+265305.9,183.846511841,26.8849887848,0.024939443916099997
481,J121530.06+144031.3,183.875274658,14.6753778458,0.0638596042991
482,J121727.79-004649.7,184.365814209,-0.780451059341,0.0698668062687
483,J121811.50+130301.6,184.54791259799998,13.050450325,0.0660818815231
484,J121909.61+114235.9,184.79005432099999,11.7100057602,0.0552370287478
485,J121926.44+211012.6,184.860198975,21.1701793671,0.0317888259888
486,J121947.91+122518.9,184.949661255,12.421935081500001,0.0597765929997
487,J122023.25-013103.3,185.09689331099997,-1.51756775379,0.0683570280671
488,J122032.10+210302.4,185.13380432099999,21.0506744385,0.06511017680169999
489,J122126.79+272940.3,185.36167907700002,27.4945392609,0.063538916409
490,J122145.59+103544.2,185.440032959,10.5956306458,0.0264673158526
491,J122306.66+103716.5,185.777786255,10.6212568283,0.025488829240200003
492,J122309.60+103247.1,185.79002380400001,10.5464162827,0.024902384728200003
493,J122405.83+112756.5,186.02430725099998,11.4657058716,0.0638458654284
494,J122415.60+201722.3,186.065032959,20.2895412445,0.0646217912436
495,J122429.97+183627.2,186.124893188,18.6075782776,0.0662134811282
496,J122437.55+105020.5,186.15647888200002,10.839044570899999,0.026172503829
497,J122525.11+160727.0,186.354644775,16.1241893768,0.030785867944400008
498,J122606.96+174436.2,186.529052734,17.743391037000002,0.06950458884239999
499,J122635.49+090207.6,186.647872925,9.03544139862,0.0248936470598
500,J123056.70+285145.4,187.73628234900002,28.862628936799997,0.0597196891904
501,J123104.19+284332.6,187.767486572,28.725736618000003,0.061310838908
502,J123104.42+285109.7,187.768432617,28.852706909200002,0.0654694139957
503,J123124.07+285118.6,187.850311279,28.8551902771,0.06202077120540001
504,J123143.99+280850.5,187.93333435099998,28.1473731995,0.06344332546
505,J123250.07+164201.8,188.20866394,16.7005138397,0.06939892470839999
506,J123252.25+112415.7,188.21774292,11.404379844700001,0.0243098214269
507,J123308.44+262057.7,188.285186768,26.34937286380001,0.0241803899407
508,J123502.84-034043.0,188.76184082,-3.67860651016,0.0618162602186
509,J123545.85+265432.0,188.94107055700002,26.908891677899998,0.024766197428099997
510,J123901.12+002155.9,189.754684448,0.36557388305699995,0.0230151936412
511,J123904.78+134532.4,189.769943237,13.7590084076,0.045577757060500004
512,J123927.86+162545.7,189.86613464400003,16.4293804169,0.0695052146912
513,J124133.20+172402.7,190.38835144,17.4007701874,0.0663014873862
514,J124220.64+205216.7,190.58601379400002,20.8713150024,0.06348002702000001
515,J124245.11+090006.9,190.687973022,9.00193023682,0.068280890584
516,J124307.21+104036.8,190.78004455599998,10.6769075394,0.06248130649330001
517,J124457.38-000235.2,191.239089966,-0.0431177131832,0.0482448898256
518,J124512.87+014817.2,191.303665161,1.8048020601299999,0.0475680157542
519,J124625.94+163417.8,191.608139038,16.571641922,0.0676449164748
520,J124755.31+271320.4,191.980484009,27.222360611,0.0265774838626
521,J125112.89+045132.5,192.803741455,4.85902357101,0.0250358004123
522,J125153.45+043447.2,192.972747803,4.579798221590001,0.0644892081618
523,J125348.60+293518.1,193.452514648,29.588390350300003,0.0463043823838
524,J125356.64+050155.6,193.48602294900002,5.03210067749,0.0648774057627
525,J125520.08+125100.7,193.83367919900002,12.8502168655,0.062127053737599996
526,J125657.07+122148.6,194.237823486,12.3635225296,0.0496306568384
527,J125803.12+275813.9,194.513046265,27.9705486298,0.0686293840408
528,J125850.65+052230.5,194.711044312,5.37514162064,0.042452625930300004
529,J125901.82+264856.3,194.75761413599997,26.815666198699997,0.0238646753132
530,J130008.13+275836.9,195.033874512,27.9769535065,0.0215017478913
531,J130122.34+071906.7,195.34312439,7.318548202510001,0.0449857674539
532,J130208.01+060104.8,195.53341674799998,6.0180239677400005,0.04927417635919999
533,J130211.27+041331.1,195.54699707,4.2253031730699995,0.037163551896800005
534,J130220.37+190558.9,195.58489990200002,19.0997009277,0.0644150450826
535,J130234.65+002054.8,195.644363403,0.348592787981,0.0678026527166
536,J130351.24+122303.9,195.963516235,12.3844280243,0.0646577477455
537,J130406.75+255820.9,196.02813720700001,25.9725017548,0.059991452843000004
538,J130407.72+191238.3,196.03221130400001,19.2106456757,0.06634084135290001
539,J130441.02+220856.1,196.170944214,22.1489391327,0.06945674866439999
540,J130554.54+085649.7,196.477264404,8.94716739655,0.067442715168
541,J130606.26+203002.7,196.526107788,20.5007762909,0.0631795525551
542,J130611.55+213015.6,196.548156738,21.5043640137,0.06855835020539999
543,J130621.61+071049.9,196.59007263200002,7.180533885960001,0.0637179240584
544,J130701.54+093704.5,196.75642395,9.6179265976,0.055814068764399996
545,J130734.03+162122.2,196.89181518599997,16.3561878204,0.053870331496
546,J130739.41+062009.4,196.914215088,6.33594560623,0.0238503068686
547,J130750.52+182455.7,196.96054077099998,18.4155006409,0.021723069250599997
548,J130921.36+042953.3,197.339019775,4.4981379508999995,0.047097820788599996
549,J130947.32+084745.9,197.44718933099998,8.79609870911,0.053016696125300015
550,J131002.91+090454.1,197.512145996,9.081708908080001,0.067654274404
551,J131026.56+165405.9,197.610702515,16.9016609192,0.0650469511747
552,J131034.91+161057.0,197.645477295,16.182531356800002,0.065980874002
553,J131037.23+022115.9,197.655181885,2.35444259644,0.0671729892492
554,J131104.94+084828.2,197.770599365,8.8078660965,0.0325382687151
555,J131107.61+104241.4,197.781707764,10.7115154266,0.06952868402000001
556,J131208.39+102714.7,198.034973145,10.454089164700001,0.0691052153707
557,J131210.62+212552.3,198.04428100599998,21.4312114716,0.0632166489959
558,J131326.94+274808.5,198.36228942900001,27.802377700799997,0.021316654980200002
559,J131507.99+063227.0,198.783309937,6.5408411026,0.05116449296469999
560,J131529.82+095100.6,198.874282837,9.85017871857,0.0496251657605
561,J131548.06+100011.8,198.95030212400002,10.0032930374,0.0527536347508
562,J131621.15+065938.5,199.088165283,6.99405813217,0.0494375787675
563,J131642.17+232337.9,199.175720215,23.3938903809,0.06413277238609999
564,J131658.46+075040.1,199.243591309,7.84448719025,0.048975188285099995
565,J131722.08+285345.9,199.34205627400002,28.896097183200002,0.060667995363499996
566,J131724.69+110424.4,199.352905273,11.0734548569,0.0568150542676
567,J131725.44+091919.9,199.356033325,9.32219600677,0.021965134888900003
568,J131944.64+102145.9,199.936004639,10.3627729416,0.0488651283085
569,J132114.89+003026.9,200.312057495,0.507471263409,0.0642749369144
570,J132115.56+120240.4,200.314834595,12.0445623398,0.052570138126600004
571,J132123.09+002032.6,200.346176147,0.342410087585,0.0184246115386
572,J132125.69+144343.0,200.35705566400003,14.7286195755,0.024213552475
573,J132511.82+082149.6,201.299285889,8.36380195618,0.051417130976900004
574,J132557.25+245014.1,201.48858642599998,24.83727073670001,0.0636537745595
575,J132709.67-013118.4,201.790313721,-1.5217787027399998,0.0669763088226
576,J132727.42+084246.5,201.86427307099999,8.71292304993,0.051357254385900004
577,J132841.66+113630.6,202.17361450200002,11.6085062027,0.024399194866400003
578,J132912.34+283443.4,202.301437378,28.578754425,0.061321191489699986
579,J133002.24+132457.8,202.50936889599998,13.4160652161,0.0246789176017
580,J133138.32+101504.9,202.909698486,10.2513599396,0.0634024813771
581,J133328.17+253241.6,203.36741638200002,25.5449066162,0.0630814507604
582,J133349.85+031857.0,203.457733154,3.31585693359,0.022324629128
583,J133531.37+191917.9,203.880737305,19.3216495514,0.0602213554084
584,J133613.44+102841.5,204.056015015,10.4782037735,0.053764577955
585,J133626.20+072210.5,204.10917663599997,7.36959314346,0.0234617367387
586,J133646.62+115811.0,204.19427490200002,11.9697332382,0.059094250202199994
587,J133723.23+035350.7,204.346817017,3.8974266052199997,0.022766534239099998
588,J133753.22+145239.8,204.47178649900002,14.877746582,0.0665911287069
589,J133848.06+185730.0,204.70030212400002,18.95835495,0.0271734781563
590,J134046.88+255350.1,205.19535827599998,25.8972663879,0.028770636767099997
591,J134139.31+050158.3,205.41383361799998,5.03286933899,0.0233247522265
592,J134151.81+260556.8,205.46589660599997,26.0991363525,0.06603930145499999
593,J134223.31+295052.2,205.59713745099998,29.8478336334,0.0442763641477
594,J134231.87+262914.0,205.6328125,26.4872341156,0.0654552131891
595,J134237.03+295116.3,205.654312134,29.8545436859,0.0365693233907
596,J134241.46+262813.3,205.67277526900003,26.4703655243,0.0643829479814
597,J134304.06-030651.4,205.766952515,-3.11429953575,0.0694339871407
598,J134318.14+151624.3,205.8256073,15.2734212875,0.0663101449609
599,J134405.25+293322.0,206.021911621,29.5561161041,0.0514649562538
600,J134415.66+193359.9,206.0652771,19.56665802,0.0269249100238
601,J134516.16+231308.2,206.317352295,23.218954086300002,0.0305895358324
602,J134533.82+294030.0,206.39093017599998,29.6750183105,0.06088732928040001
603,J134547.23+065946.7,206.44682312,6.99631547928,0.0540617331862
604,J134831.89+284930.0,207.132904053,28.8250007629,0.0627899169922
605,J134912.19-022546.4,207.300796509,-2.42957401276,0.0469559766352
606,J134937.10+110547.5,207.40461731,11.0965309143,0.036651279777300004
607,J134939.16+175731.2,207.413223267,17.958679199200002,0.06501032412050001
608,J134947.63+175510.9,207.448486328,17.9196968079,0.0655052363873
609,J134955.45+270851.2,207.481063843,27.147575378400003,0.0628352239728
610,J135024.24+091910.5,207.601013184,9.31960773468,0.0647703185678
611,J135045.53+230525.1,207.68971252400002,23.0903167725,0.0557629838586
612,J135052.17+291017.5,207.717391968,29.171552658099998,0.0516673587263
613,J135137.92+173124.7,207.908035278,17.5235347748,0.0661182925105
614,J135159.39+135803.0,207.997497559,13.9675092697,0.0366291664541
615,J135206.58+100639.1,208.027435303,10.1108903885,0.0655689910054
616,J135248.43+180009.4,208.20181274400002,18.0026359558,0.06347976624969999
617,J135256.11+202142.4,208.233795166,20.3617801666,0.0545643083751
618,J135257.68+205501.2,208.240341187,20.9170150757,0.0286281369627
619,J135302.44+243336.7,208.260192871,24.560218811,0.056942064315099995
620,J135311.23+251404.8,208.296844482,25.234685897800002,0.0573534816504
621,J135351.50+062945.3,208.46461486799998,6.4959335327100005,0.0518241599202
622,J135414.25-012611.3,208.55938720700001,-1.4364804029499998,0.024195626378099997
623,J135426.81+214947.9,208.611709595,21.829996109,0.027738891542000002
624,J135428.88+052636.1,208.62034606900002,5.44338321686,0.0521916262805
625,J135511.27+100119.0,208.796966553,10.0219717026,0.0380045101047
626,J135546.78+255025.3,208.94496154799998,25.8403625488,0.0604485049844
627,J135651.70+293537.1,209.215454102,29.593654632600003,0.034698218107199995
